deathrate,rank,date,date2display,dateorder,countyname,Repub_share,color
5.0110242533573865,1,2020-03-15,"03-15
2020",0,"Davison, SD",0.6639460610361959,#e43027
1.6742485157566611,2,2020-03-15,"03-15
2020",0,"King, WA",0.2223588959006432,#fcc4ad
1.264638187014695,3,2020-03-15,"03-15
2020",0,"Chelan, WA",0.5252389969057405,#f96044
0.5908594050045791,4,2020-03-15,"03-15
2020",0,"Wyandotte, KS",0.3334331249449678,#fca082
0.5319148936170213,5,2020-03-15,"03-15
2020",0,"Santa rosa, FL",0.7237112823582224,#d21f20
0.5208374023755394,6,2020-03-15,"03-15
2020",0,"Orleans, LA",0.1499502302903514,#fed9c9
0.3623376576319784,7,2020-03-15,"03-15
2020",0,"Snohomish, WA",0.3792833116072161,#fc9070
0.2955702880923598,8,2020-03-15,"03-15
2020",0,"Rockland, NY",0.4834556516339567,#fb7050
0.2738244374619213,9,2020-03-15,"03-15
2020",0,"El paso, CO",0.5353767048259078,#f75c41
0.2628735762109928,10,2020-03-15,"03-15
2020",0,"Lee, FL",0.5921492565353047,#f24734
16.886187098953055,1,2020-03-22,"03-22
2020",1,"Crowley, CO",0.7262857142857143,#d21f20
11.228385358185491,2,2020-03-22,"03-22
2020",1,"Catahoula, LA",0.7289007822149033,#d11e1f
6.429627724554749,3,2020-03-22,"03-22
2020",1,"Pawnee, OK",0.6470674918950781,#e93529
5.0110242533573865,4,2020-03-22,"03-22
2020",1,"Davison, SD",0.6639460610361959,#e43027
4.952456418383518,5,2020-03-22,"03-22
2020",1,"St. james, LA",0.4729150119142176,#fb7252
4.937783922575548,6,2020-03-22,"03-22
2020",1,"Bourbon, KY",0.6419164160530955,#ea362a
4.192520543350662,7,2020-03-22,"03-22
2020",1,"Anderson, KY",0.729380664652568,#d11e1f
4.101049868766404,8,2020-03-22,"03-22
2020",1,"Scott, IN",0.721058325956526,#d32020
3.9062805178165454,9,2020-03-22,"03-22
2020",1,"Orleans, LA",0.1499502302903514,#fed9c9
3.621482634990765,10,2020-03-22,"03-22
2020",1,"Jennings, IN",0.774630642396539,#c3161b
56.88282138794085,1,2020-03-29,"03-29
2020",2,"Oldham, TX",0.908820614469772,#940b13
23.2910213112845,2,2020-03-29,"03-29
2020",2,"Wilkinson, MS",0.3208141507148049,#fca486
19.010565186707183,3,2020-03-29,"03-29
2020",2,"Orleans, LA",0.1499502302903514,#fed9c9
16.886187098953055,4,2020-03-29,"03-29
2020",2,"Crowley, CO",0.7262857142857143,#d21f20
16.294606485253382,5,2020-03-29,"03-29
2020",2,"Iron, WI",0.6079800498753117,#f14130
14.857369255150555,6,2020-03-29,"03-29
2020",2,"St. james, LA",0.4729150119142176,#fb7252
13.166556945358789,7,2020-03-29,"03-29
2020",2,"Franklin, IN",0.8075833333333333,#b91419
11.77107611177814,8,2020-03-29,"03-29
2020",2,"St. john the baptist, LA",0.3517170586039567,#fc997a
11.522064754003916,9,2020-03-29,"03-29
2020",2,"Pitkin, CO",0.2324997909174542,#fcc1a8
11.228385358185491,10,2020-03-29,"03-29
2020",2,"Catahoula, LA",0.7289007822149033,#d11e1f
60.350030175015085,1,2020-04-05,"04-05
2020",3,"Toole, MT",0.7531854648419065,#ca181d
56.88282138794085,2,2020-04-05,"04-05
2020",3,"Oldham, TX",0.908820614469772,#940b13
56.50116533653507,3,2020-04-05,"04-05
2020",3,"St. john the baptist, LA",0.3517170586039567,#fc997a
41.92741089123092,4,2020-04-05,"04-05
2020",3,"Orleans, LA",0.1499502302903514,#fed9c9
34.93653196692675,5,2020-04-05,"04-05
2020",3,"Wilkinson, MS",0.3208141507148049,#fca486
29.71473851030111,6,2020-04-05,"04-05
2020",3,"St. james, LA",0.4729150119142176,#fb7252
28.37135524805592,7,2020-04-05,"04-05
2020",3,"Nassau, NY",0.4424833653633888,#fb7c5c
26.333113890717577,8,2020-04-05,"04-05
2020",3,"Franklin, IN",0.8075833333333333,#b91419
25.736240302952314,9,2020-04-05,"04-05
2020",3,"West baton rouge, LA",0.5450805135844506,#f7593f
25.636313724956384,10,2020-04-05,"04-05
2020",3,"Jefferson, LA",0.5468815328312677,#f6583e
89.46017844951385,1,2020-04-12,"04-12
2020",4,"St. john the baptist, LA",0.3517170586039567,#fc997a
73.79418157953938,2,2020-04-12,"04-12
2020",4,"Nassau, NY",0.4424833653633888,#fb7c5c
72.846476051721,3,2020-04-12,"04-12
2020",4,"Greer, OK",0.622909275215408,#ef3c2c
61.19839477912588,4,2020-04-12,"04-12
2020",4,"Orleans, LA",0.1499502302903514,#fed9c9
60.350030175015085,5,2020-04-12,"04-12
2020",4,"Toole, MT",0.7531854648419065,#ca181d
56.88282138794085,6,2020-04-12,"04-12
2020",4,"Oldham, TX",0.908820614469772,#940b13
55.95062805077768,7,2020-04-12,"04-12
2020",4,"Westchester, NY",0.3130520372513601,#fca689
49.55263694125929,8,2020-04-12,"04-12
2020",4,"Essex, NJ",0.2185710851956642,#fdc5ae
49.52456418383518,9,2020-04-12,"04-12
2020",4,"St. james, LA",0.4729150119142176,#fb7252
49.064667823331725,10,2020-04-12,"04-12
2020",4,"Rockland, NY",0.4834556516339567,#fb7050
124.77340678484828,1,2020-04-19,"04-19
2020",5,"St. john the baptist, LA",0.3517170586039567,#fc997a
112.98390713682876,2,2020-04-19,"04-19
2020",5,"Nassau, NY",0.4424833653633888,#fb7c5c
91.05809506465124,3,2020-04-19,"04-19
2020",5,"Greer, OK",0.622909275215408,#ef3c2c
85.67775269077623,4,2020-04-19,"04-19
2020",5,"Orleans, LA",0.1499502302903514,#fed9c9
85.67511994516792,5,2020-04-19,"04-19
2020",5,"Essex, NJ",0.2185710851956642,#fdc5ae
82.73126674412146,6,2020-04-19,"04-19
2020",5,"Westchester, NY",0.3130520372513601,#fca689
81.5773995134913,7,2020-04-19,"04-19
2020",5,"Rockland, NY",0.4834556516339567,#fb7050
80.46670690002011,8,2020-04-19,"04-19
2020",5,"Toole, MT",0.7531854648419065,#ca181d
80.25262312028894,9,2020-04-19,"04-19
2020",5,"Bergen, NJ",0.4122565539105655,#fc8666
79.32910244786945,10,2020-04-19,"04-19
2020",5,"Decatur, IN",0.7792789126719297,#c2161b
150.66977423076017,1,2020-04-26,"04-26
2020",6,"St. john the baptist, LA",0.3517170586039567,#fc997a
140.56716918354977,2,2020-04-26,"04-26
2020",6,"Nassau, NY",0.4424833653633888,#fb7c5c
120.70006035003016,3,2020-04-26,"04-26
2020",6,"Toole, MT",0.7531854648419065,#ca181d
118.4400644647389,4,2020-04-26,"04-26
2020",6,"Essex, NJ",0.2185710851956642,#fdc5ae
113.32728921124206,5,2020-04-26,"04-26
2020",6,"Decatur, IN",0.7792789126719297,#c2161b
109.2697140775815,6,2020-04-26,"04-26
2020",6,"Greer, OK",0.622909275215408,#ef3c2c
105.7299926822345,7,2020-04-26,"04-26
2020",6,"Orleans, LA",0.1499502302903514,#fed9c9
104.93231666462576,8,2020-04-26,"04-26
2020",6,"Westchester, NY",0.3130520372513601,#fca689
103.15403054423358,9,2020-04-26,"04-26
2020",6,"Rockland, NY",0.4834556516339567,#fb7050
100.14636776827672,10,2020-04-26,"04-26
2020",6,"Bienville, LA",0.5519148936170213,#f6563d
167.14928078724958,1,2020-05-03,"05-03
2020",7,"St. john the baptist, LA",0.3517170586039567,#fc997a
157.18877124806738,2,2020-05-03,"05-03
2020",7,"Nassau, NY",0.4424833653633888,#fb7c5c
148.42635644554767,3,2020-05-03,"05-03
2020",7,"Essex, NJ",0.2185710851956642,#fdc5ae
128.27086356881523,4,2020-05-03,"05-03
2020",7,"Union, NJ",0.3162246878347451,#fca689
126.6045293031938,5,2020-05-03,"05-03
2020",7,"Bergen, NJ",0.4122565539105655,#fc8666
120.70006035003016,6,2020-05-03,"05-03
2020",7,"Toole, MT",0.7531854648419065,#ca181d
120.58353271591513,7,2020-05-03,"05-03
2020",7,"Passaic, NJ",0.4112924494986746,#fc8666
119.76620203751878,8,2020-05-03,"05-03
2020",7,"Westchester, NY",0.3130520372513601,#fca689
117.10486551828348,9,2020-05-03,"05-03
2020",7,"Decatur, IN",0.7792789126719297,#c2161b
116.57519997130456,10,2020-05-03,"05-03
2020",7,"Hudson, NJ",0.2629497698619171,#fcb79c
178.9203568990277,1,2020-05-10,"05-10
2020",8,"St. john the baptist, LA",0.3517170586039567,#fc997a
172.8789904382801,2,2020-05-10,"05-10
2020",8,"Nassau, NY",0.4424833653633888,#fb7c5c
164.75094011077562,3,2020-05-10,"05-10
2020",8,"Essex, NJ",0.2185710851956642,#fdc5ae
150.6921933796244,4,2020-05-10,"05-10
2020",8,"Union, NJ",0.3162246878347451,#fca689
141.95276636177348,5,2020-05-10,"05-10
2020",8,"Passaic, NJ",0.4112924494986746,#fc8666
141.77614645109716,6,2020-05-10,"05-10
2020",8,"Bergen, NJ",0.4122565539105655,#fc8666
138.66420152530625,7,2020-05-10,"05-10
2020",8,"Bienville, LA",0.5519148936170213,#f6563d
133.68209322153152,8,2020-05-10,"05-10
2020",8,"Hudson, NJ",0.2629497698619171,#fcb79c
133.50496835603715,9,2020-05-10,"05-10
2020",8,"Westchester, NY",0.3130520372513601,#fca689
123.25281013451404,10,2020-05-10,"05-10
2020",8,"Rockland, NY",0.4834556516339567,#fb7050
181.27457212138333,1,2020-05-17,"05-17
2020",9,"St. john the baptist, LA",0.3517170586039567,#fc997a
180.33005343271904,2,2020-05-17,"05-17
2020",9,"Nassau, NY",0.4424833653633888,#fb7c5c
176.90754496786025,3,2020-05-17,"05-17
2020",9,"Essex, NJ",0.2185710851956642,#fdc5ae
166.3349816197238,4,2020-05-17,"05-17
2020",9,"Union, NJ",0.3162246878347451,#fca689
159.88765888597607,5,2020-05-17,"05-17
2020",9,"Passaic, NJ",0.4112924494986746,#fc8666
154.07133502811803,6,2020-05-17,"05-17
2020",9,"Bienville, LA",0.5519148936170213,#f6563d
152.23933069103057,7,2020-05-17,"05-17
2020",9,"Bergen, NJ",0.4122565539105655,#fc8666
145.82246907653126,8,2020-05-17,"05-17
2020",9,"Hudson, NJ",0.2629497698619171,#fcb79c
140.57346407063716,9,2020-05-17,"05-17
2020",9,"Westchester, NY",0.3130520372513601,#fca689
137.97777831570284,10,2020-05-17,"05-17
2020",9,"Tallapoosa, AL",0.7128293077985803,#d52221
185.27354715018333,1,2020-05-24,"05-24
2020",10,"Nassau, NY",0.4424833653633888,#fb7c5c
184.6646166385714,2,2020-05-24,"05-24
2020",10,"Essex, NJ",0.2185710851956642,#fdc5ae
181.27457212138333,3,2020-05-24,"05-24
2020",10,"St. john the baptist, LA",0.3517170586039567,#fc997a
178.15397717891005,4,2020-05-24,"05-24
2020",10,"Union, NJ",0.3162246878347451,#fca689
169.80908879298173,5,2020-05-24,"05-24
2020",10,"Passaic, NJ",0.4112924494986746,#fc8666
161.77490177952393,6,2020-05-24,"05-24
2020",10,"Bienville, LA",0.5519148936170213,#f6563d
159.5635596589839,7,2020-05-24,"05-24
2020",10,"Bergen, NJ",0.4122565539105655,#fc8666
157.1350920323265,8,2020-05-24,"05-24
2020",10,"Hudson, NJ",0.2629497698619171,#fcb79c
150.0810922030452,9,2020-05-24,"05-24
2020",10,"Tallapoosa, AL",0.7128293077985803,#d52221
145.5512779541583,10,2020-05-24,"05-24
2020",10,"Westchester, NY",0.3130520372513601,#fca689
192.65324268751277,1,2020-05-31,"05-31
2020",11,"Essex, NJ",0.2185710851956642,#fdc5ae
187.35124740824804,2,2020-05-31,"05-31
2020",11,"Nassau, NY",0.4424833653633888,#fb7c5c
186.49679757362972,3,2020-05-31,"05-31
2020",11,"Union, NJ",0.3162246878347451,#fca689
185.9830025660946,4,2020-05-31,"05-31
2020",11,"St. john the baptist, LA",0.3517170586039567,#fc997a
177.18203528233573,5,2020-05-31,"05-31
2020",11,"Bienville, LA",0.5519148936170213,#f6563d
177.0593644942551,6,2020-05-31,"05-31
2020",11,"Passaic, NJ",0.4112924494986746,#fc8666
165.21367914854793,7,2020-05-31,"05-31
2020",11,"Bergen, NJ",0.4122565539105655,#fc8666
164.7058823529412,8,2020-05-31,"05-31
2020",11,"Holmes, MS",0.1686999383857055,#fdd3c1
163.20527995982638,9,2020-05-31,"05-31
2020",11,"Hudson, NJ",0.2629497698619171,#fcb79c
157.57222060110885,10,2020-05-31,"05-31
2020",11,"Tama, IA",0.3873784261715296,#fc8e6e
197.75407867787277,1,2020-06-07,"06-07
2020",12,"St. john the baptist, LA",0.3517170586039567,#fc997a
197.63166181946167,2,2020-06-07,"06-07
2020",12,"Essex, NJ",0.2185710851956642,#fdc5ae
190.8420165292129,3,2020-06-07,"06-07
2020",12,"Union, NJ",0.3162246878347451,#fca689
189.2856579933428,4,2020-06-07,"06-07
2020",12,"Nassau, NY",0.4424833653633888,#fb7c5c
185.45442056941377,5,2020-06-07,"06-07
2020",12,"Passaic, NJ",0.4112924494986746,#fc8666
182.35294117647055,6,2020-06-07,"06-07
2020",12,"Holmes, MS",0.1686999383857055,#fdd3c1
178.32158239828811,7,2020-06-07,"06-07
2020",12,"Mckinley, NM",0.2945329608094842,#fcad90
177.18203528233573,8,2020-06-07,"06-07
2020",12,"Bienville, LA",0.5519148936170213,#f6563d
169.29432100212193,9,2020-06-07,"06-07
2020",12,"Bergen, NJ",0.4122565539105655,#fc8666
169.24423694193172,10,2020-06-07,"06-07
2020",12,"Tama, IA",0.3873784261715296,#fc8e6e
202.0311950058352,1,2020-06-14,"06-14
2020",13,"Essex, NJ",0.2185710851956642,#fdc5ae
200.0,2,2020-06-14,"06-14
2020",13,"Holmes, MS",0.1686999383857055,#fdd3c1
198.89714959809055,3,2020-06-14,"06-14
2020",13,"Mckinley, NM",0.2945329608094842,#fcad90
195.70866175946605,4,2020-06-14,"06-14
2020",13,"Union, NJ",0.3162246878347451,#fca689
195.3998634555171,5,2020-06-14,"06-14
2020",13,"St. john the baptist, LA",0.3517170586039567,#fc997a
191.29171341492247,6,2020-06-14,"06-14
2020",13,"Nassau, NY",0.4424833653633888,#fb7c5c
190.60593225189749,7,2020-06-14,"06-14
2020",13,"Passaic, NJ",0.4112924494986746,#fc8666
184.88560203374163,8,2020-06-14,"06-14
2020",13,"Bienville, LA",0.5519148936170213,#f6563d
173.8981220676926,9,2020-06-14,"06-14
2020",13,"Bergen, NJ",0.4122565539105655,#fc8666
173.00035593374665,10,2020-06-14,"06-14
2020",13,"Hudson, NJ",0.2629497698619171,#fcb79c
220.8444212778799,1,2020-06-21,"06-21
2020",14,"Mckinley, NM",0.2945329608094842,#fcad90
205.8823529411765,2,2020-06-21,"06-21
2020",14,"Holmes, MS",0.1686999383857055,#fdd3c1
203.76785284256155,3,2020-06-21,"06-21
2020",14,"Essex, NJ",0.2185710851956642,#fdc5ae
200.29273553655344,4,2020-06-21,"06-21
2020",14,"Bienville, LA",0.5519148936170213,#f6563d
200.10829390022835,5,2020-06-21,"06-21
2020",14,"St. john the baptist, LA",0.3517170586039567,#fc997a
197.272940583476,6,2020-06-21,"06-21
2020",14,"Union, NJ",0.3162246878347451,#fca689
193.46788318661063,7,2020-06-21,"06-21
2020",14,"Passaic, NJ",0.4112924494986746,#fc8666
192.52587066387045,8,2020-06-21,"06-21
2020",14,"Neshoba, MS",0.7109288216696573,#d72322
192.22309628922733,9,2020-06-21,"06-21
2020",14,"Nassau, NY",0.4424833653633888,#fb7c5c
177.45560470926995,10,2020-06-21,"06-21
2020",14,"Bergen, NJ",0.4122565539105655,#fc8666
233.9856992016005,1,2020-06-28,"06-28
2020",15,"Essex, NJ",0.2185710851956642,#fdc5ae
230.2966046459081,2,2020-06-28,"06-28
2020",15,"Union, NJ",0.3162246878347451,#fca689
229.41176470588235,3,2020-06-28,"06-28
2020",15,"Holmes, MS",0.1686999383857055,#fdd3c1
227.7029436778141,4,2020-06-28,"06-28
2020",15,"Mckinley, NM",0.2945329608094842,#fcad90
225.3309369264173,5,2020-06-28,"06-28
2020",15,"Passaic, NJ",0.4112924494986746,#fc8666
220.0295664729948,6,2020-06-28,"06-28
2020",15,"Neshoba, MS",0.7109288216696573,#d72322
207.48494347787877,7,2020-06-28,"06-28
2020",15,"Bergen, NJ",0.4122565539105655,#fc8666
202.462509122584,8,2020-06-28,"06-28
2020",15,"St. john the baptist, LA",0.3517170586039567,#fc997a
200.29273553655344,9,2020-06-28,"06-28
2020",15,"Bienville, LA",0.5519148936170213,#f6563d
199.90232515789387,10,2020-06-28,"06-28
2020",15,"Hudson, NJ",0.2629497698619171,#fcb79c
245.5351019176429,1,2020-07-05,"07-05
2020",16,"Mckinley, NM",0.2945329608094842,#fcad90
244.0953003059786,2,2020-07-05,"07-05
2020",16,"Neshoba, MS",0.7109288216696573,#d72322
241.1764705882353,3,2020-07-05,"07-05
2020",16,"Holmes, MS",0.1686999383857055,#fdd3c1
236.18546579478723,4,2020-07-05,"07-05
2020",16,"Essex, NJ",0.2185710851956642,#fdc5ae
230.81803092057808,5,2020-07-05,"07-05
2020",16,"Union, NJ",0.3162246878347451,#fca689
227.81129440316877,6,2020-07-05,"07-05
2020",16,"Passaic, NJ",0.4112924494986746,#fc8666
215.69986903936524,7,2020-07-05,"07-05
2020",16,"Bienville, LA",0.5519148936170213,#f6563d
209.68221216826475,8,2020-07-05,"07-05
2020",16,"Bergen, NJ",0.4122565539105655,#fc8666
204.8167243449396,9,2020-07-05,"07-05
2020",16,"St. john the baptist, LA",0.3517170586039567,#fc997a
203.66598778004072,10,2020-07-05,"07-05
2020",16,"Lowndes, AL",0.2686174103877103,#fcb69b
264.7230721628219,1,2020-07-12,"07-12
2020",17,"Neshoba, MS",0.7109288216696573,#d72322
260.623851197498,2,2020-07-12,"07-12
2020",17,"Mckinley, NM",0.2945329608094842,#fcad90
241.1764705882353,3,2020-07-12,"07-12
2020",17,"Holmes, MS",0.1686999383857055,#fdd3c1
239.65878146824,4,2020-07-12,"07-12
2020",17,"Essex, NJ",0.2185710851956642,#fdc5ae
233.425162293928,5,2020-07-12,"07-12
2020",17,"Union, NJ",0.3162246878347451,#fca689
232.76112889147512,6,2020-07-12,"07-12
2020",17,"Lowndes, AL",0.2686174103877103,#fcb69b
232.58121262769072,7,2020-07-12,"07-12
2020",17,"Passaic, NJ",0.4112924494986746,#fc8666
215.69986903936524,8,2020-07-12,"07-12
2020",17,"Bienville, LA",0.5519148936170213,#f6563d
212.19337638584875,9,2020-07-12,"07-12
2020",17,"Bergen, NJ",0.4122565539105655,#fc8666
204.8167243449396,10,2020-07-12,"07-12
2020",17,"St. john the baptist, LA",0.3517170586039567,#fc997a
278.47492006738406,1,2020-07-19,"07-19
2020",18,"Neshoba, MS",0.7109288216696573,#d72322
272.9691915173795,2,2020-07-19,"07-19
2020",18,"Mckinley, NM",0.2945329608094842,#fcad90
252.94117647058823,3,2020-07-19,"07-19
2020",18,"Holmes, MS",0.1686999383857055,#fdd3c1
242.4595092619533,4,2020-07-19,"07-19
2020",18,"Lowndes, AL",0.2686174103877103,#fcb69b
242.32165681788712,5,2020-07-19,"07-19
2020",18,"Essex, NJ",0.2185710851956642,#fdc5ae
236.2063504783274,6,2020-07-19,"07-19
2020",18,"Passaic, NJ",0.4112924494986746,#fc8666
233.5989710521513,7,2020-07-19,"07-19
2020",18,"Union, NJ",0.3162246878347451,#fca689
215.69986903936524,8,2020-07-19,"07-19
2020",18,"Bienville, LA",0.5519148936170213,#f6563d
213.903743315508,9,2020-07-19,"07-19
2020",18,"Crane, TX",0.8296739853626082,#b21218
212.71653559784545,10,2020-07-19,"07-19
2020",18,"Bergen, NJ",0.4122565539105655,#fc8666
293.544758717182,1,2020-07-26,"07-26
2020",19,"Mckinley, NM",0.2945329608094842,#fcad90
281.9128820435246,2,2020-07-26,"07-26
2020",19,"Neshoba, MS",0.7109288216696573,#d72322
264.7058823529412,3,2020-07-26,"07-26
2020",19,"Holmes, MS",0.1686999383857055,#fdd3c1
252.1578896324314,4,2020-07-26,"07-26
2020",19,"Lowndes, AL",0.2686174103877103,#fcb69b
243.479428709038,5,2020-07-26,"07-26
2020",19,"Essex, NJ",0.2185710851956642,#fdc5ae
236.9695373942509,6,2020-07-26,"07-26
2020",19,"Passaic, NJ",0.4112924494986746,#fc8666
233.77277981037463,7,2020-07-26,"07-26
2020",19,"Union, NJ",0.3162246878347451,#fca689
223.40343579077117,8,2020-07-26,"07-26
2020",19,"Bienville, LA",0.5519148936170213,#f6563d
213.903743315508,9,2020-07-26,"07-26
2020",19,"Crane, TX",0.8296739853626082,#b21218
213.8674858642381,10,2020-07-26,"07-26
2020",19,"Bergen, NJ",0.4122565539105655,#fc8666
303.1466900770898,1,2020-08-02,"08-02
2020",20,"Mckinley, NM",0.2945329608094842,#fcad90
299.1026919242273,2,2020-08-02,"08-02
2020",20,"Neshoba, MS",0.7109288216696573,#d72322
285.7142857142857,3,2020-08-02,"08-02
2020",20,"Kenedy, TX",0.654639175257732,#e63328
276.47058823529414,4,2020-08-02,"08-02
2020",20,"Holmes, MS",0.1686999383857055,#fdd3c1
252.1578896324314,5,2020-08-02,"08-02
2020",20,"Lowndes, AL",0.2686174103877103,#fcb69b
243.3636515199229,6,2020-08-02,"08-02
2020",20,"Essex, NJ",0.2185710851956642,#fdc5ae
236.9695373942509,7,2020-08-02,"08-02
2020",20,"Passaic, NJ",0.4112924494986746,#fc8666
234.29420608504464,8,2020-08-02,"08-02
2020",20,"Union, NJ",0.3162246878347451,#fca689
231.107002542177,9,2020-08-02,"08-02
2020",20,"Bienville, LA",0.5519148936170213,#f6563d
213.44895849464075,10,2020-08-02,"08-02
2020",20,"Bergen, NJ",0.4122565539105655,#fc8666
316.29250180493005,1,2020-08-09,"08-09
2020",21,"Neshoba, MS",0.7109288216696573,#d72322
308.6335079970371,2,2020-08-09,"08-09
2020",21,"Mckinley, NM",0.2945329608094842,#fcad90
285.7142857142857,3,2020-08-09,"08-09
2020",21,"Kenedy, TX",0.654639175257732,#e63328
282.3529411764706,4,2020-08-09,"08-09
2020",21,"Holmes, MS",0.1686999383857055,#fdd3c1
252.1578896324314,5,2020-08-09,"08-09
2020",21,"Lowndes, AL",0.2686174103877103,#fcb69b
244.926522043387,6,2020-08-09,"08-09
2020",21,"Perkins, NE",0.8555699481865285,#aa1016
244.4056462219588,7,2020-08-09,"08-09
2020",21,"Essex, NJ",0.2185710851956642,#fdc5ae
236.58794393628915,8,2020-08-09,"08-09
2020",21,"Passaic, NJ",0.4112924494986746,#fc8666
234.64182360149127,9,2020-08-09,"08-09
2020",21,"Union, NJ",0.3162246878347451,#fca689
231.107002542177,10,2020-08-09,"08-09
2020",21,"Bienville, LA",0.5519148936170213,#f6563d
330.0443497094922,1,2020-08-16,"08-16
2020",22,"Neshoba, MS",0.7109288216696573,#d72322
319.6071438369317,2,2020-08-16,"08-16
2020",22,"Mckinley, NM",0.2945329608094842,#fcad90
294.11764705882354,3,2020-08-16,"08-16
2020",22,"Holmes, MS",0.1686999383857055,#fdd3c1
285.7142857142857,4,2020-08-16,"08-16
2020",22,"Kenedy, TX",0.654639175257732,#e63328
252.1578896324314,5,2020-08-16,"08-16
2020",22,"Lowndes, AL",0.2686174103877103,#fcb69b
247.00942164508277,6,2020-08-16,"08-16
2020",22,"Leflore, MS",0.2872486918204351,#fcaf93
244.926522043387,7,2020-08-16,"08-16
2020",22,"Perkins, NE",0.8555699481865285,#aa1016
244.28986903284368,8,2020-08-16,"08-16
2020",22,"Essex, NJ",0.2185710851956642,#fdc5ae
237.35113085221263,9,2020-08-16,"08-16
2020",22,"Passaic, NJ",0.4112924494986746,#fc8666
234.46801484326795,10,2020-08-16,"08-16
2020",22,"Union, NJ",0.3162246878347451,#fca689
333.48231168563274,1,2020-08-23,"08-23
2020",23,"Neshoba, MS",0.7109288216696573,#d72322
326.465666236866,2,2020-08-23,"08-23
2020",23,"Mckinley, NM",0.2945329608094842,#fcad90
294.11764705882354,3,2020-08-23,"08-23
2020",23,"Holmes, MS",0.1686999383857055,#fdd3c1
285.7142857142857,4,2020-08-23,"08-23
2020",23,"Kenedy, TX",0.654639175257732,#e63328
252.1578896324314,5,2020-08-23,"08-23
2020",23,"Lowndes, AL",0.2686174103877103,#fcb69b
249.34383202099735,6,2020-08-23,"08-23
2020",23,"Red river, LA",0.5839787028073572,#f34a36
247.00942164508277,7,2020-08-23,"08-23
2020",23,"Leflore, MS",0.2872486918204351,#fcaf93
244.926522043387,8,2020-08-23,"08-23
2020",23,"Perkins, NE",0.8555699481865285,#aa1016
244.75297778930403,9,2020-08-23,"08-23
2020",23,"Essex, NJ",0.2185710851956642,#fdc5ae
238.5923053981509,10,2020-08-23,"08-23
2020",23,"Knox, TX",0.8104395604395604,#b81419
340.3582356379138,1,2020-08-30,"08-30
2020",24,"Neshoba, MS",0.7109288216696573,#d72322
331.9524841568133,2,2020-08-30,"08-30
2020",24,"Mckinley, NM",0.2945329608094842,#fcad90
317.6470588235294,3,2020-08-30,"08-30
2020",24,"Holmes, MS",0.1686999383857055,#fdd3c1
285.7142857142857,4,2020-08-30,"08-30
2020",24,"Kenedy, TX",0.654639175257732,#e63328
264.65295176258866,5,2020-08-30,"08-30
2020",24,"Leflore, MS",0.2872486918204351,#fcaf93
262.4671916010499,6,2020-08-30,"08-30
2020",24,"Red river, LA",0.5839787028073572,#f34a36
252.1578896324314,7,2020-08-30,"08-30
2020",24,"Lowndes, AL",0.2686174103877103,#fcb69b
244.926522043387,8,2020-08-30,"08-30
2020",24,"Perkins, NE",0.8555699481865285,#aa1016
244.63720060018892,9,2020-08-30,"08-30
2020",24,"Essex, NJ",0.2185710851956642,#fdc5ae
238.8105692935829,10,2020-08-30,"08-30
2020",24,"Bienville, LA",0.5519148936170213,#f6563d
347.2341595901949,1,2020-09-06,"09-06
2020",25,"Neshoba, MS",0.7109288216696573,#d72322
338.81100655674743,2,2020-09-06,"09-06
2020",25,"Mckinley, NM",0.2945329608094842,#fcad90
323.52941176470586,3,2020-09-06,"09-06
2020",25,"Holmes, MS",0.1686999383857055,#fdd3c1
285.7142857142857,4,2020-09-06,"09-06
2020",25,"Kenedy, TX",0.654639175257732,#e63328
282.6455624646693,5,2020-09-06,"09-06
2020",25,"Brooks, TX",0.4017713365539452,#fc8a6a
268.18165778608983,6,2020-09-06,"09-06
2020",25,"Leflore, MS",0.2872486918204351,#fcaf93
263.1578947368421,7,2020-09-06,"09-06
2020",25,"Sharkey, MS",0.315162620247366,#fca689
262.4671916010499,8,2020-09-06,"09-06
2020",25,"Red river, LA",0.5839787028073572,#f34a36
261.8562700029095,9,2020-09-06,"09-06
2020",25,"Lowndes, AL",0.2686174103877103,#fcb69b
250.7804903014484,10,2020-09-06,"09-06
2020",25,"East feliciana, LA",0.5770292130554763,#f44d38
350.6721215663355,1,2020-09-13,"09-13
2020",26,"Neshoba, MS",0.7109288216696573,#d72322
344.2978244766948,2,2020-09-13,"09-13
2020",26,"Mckinley, NM",0.2945329608094842,#fcad90
329.4117647058824,3,2020-09-13,"09-13
2020",26,"Holmes, MS",0.1686999383857055,#fdd3c1
314.9055283414976,4,2020-09-13,"09-13
2020",26,"Perkins, NE",0.8555699481865285,#aa1016
301.9601821997032,5,2020-09-13,"09-13
2020",26,"East feliciana, LA",0.5770292130554763,#f44d38
289.4736842105263,6,2020-09-13,"09-13
2020",26,"Sharkey, MS",0.315162620247366,#fca689
285.7142857142857,7,2020-09-13,"09-13
2020",26,"Kenedy, TX",0.654639175257732,#e63328
282.6455624646693,8,2020-09-13,"09-13
2020",26,"Brooks, TX",0.4017713365539452,#fc8a6a
278.7677758565934,9,2020-09-13,"09-13
2020",26,"Leflore, MS",0.2872486918204351,#fcaf93
262.4671916010499,10,2020-09-13,"09-13
2020",26,"Red river, LA",0.5839787028073572,#f34a36
